Seconds,Value.ChunkData.FrameID,Value.ChunkData.Timestamp
1190.365376,39114,1023611212864
1190.3820800000001,39115,1023627879104
1190.3987199999999,39116,1023644544616
1190.41536,39117,1023661210616
1190.4320319999999,39118,1023677877136
1190.4487039999999,39119,1023694543080
1190.4653760000001,39120,1023711209968
1190.4820480000001,39121,1023727872104
1190.4986879999999,39122,1023744537592
1190.5153600000001,39123,1023761204136
1190.5320320000001,39124,1023777870376
1190.548704,39125,1023794536616
1190.565376,39126,1023811202592
1190.582048,39127,1023827869104
1190.598688,39128,1023844534568
1190.61536,39129,1023861201136
1190.632032,39130,1023877863432
1190.648704,39131,1023894529136
1190.6653759999999,39132,1023911196000
1190.682016,39133,1023927862104
1190.6986879999999,39134,1023944527456
1190.7153599999999,39135,1023961193616
1190.7320319999999,39136,1023977859968
1190.7487040000001,39137,1023994522104
1190.7653439999999,39138,1024011188568
1190.7820160000001,39139,1024027855104
1190.7986880000001,39140,1024044520920
1190.8153600000001,39141,1024061186968
1190.832032,39142,1024077853104
1190.8486720000001,39143,1024094519352
1190.8653440000001,39144,1024111185432
1190.882016,39145,1024127852136
1190.898688,39146,1024144514056
1190.91536,39147,1024161180376
1190.9320319999999,39148,1024177845864
1190.948672,39149,1024194512320
1190.965344,39150,1024211179056
1190.9820159999999,39151,1024227845136
1190.9986879999999,39152,1024244511080
1191.015328,39153,1024261177512
1191.031968,39154,1024277838784
1191.04864,39155,1024294505136
1191.0653119999999,39156,1024311171808
1191.0819839999999,39157,1024327838160
1191.0986559999999,39158,1024344503808
1191.1153280000001,39159,1024361170536
1191.1319679999999,39160,1024377836352
1191.1486399999999,39161,1024394502080
1191.1653120000001,39162,1024411164968
1191.1819840000001,39163,1024427831184
1191.198656,39164,1024444496728
1191.2152960000001,39165,1024461163160
1191.2319680000001,39166,1024477828888
1191.24864,39167,1024494495568
1191.265312,39168,1024511161648
1191.281984,39169,1024527828104
1191.298624,39170,1024544494160
1191.315296,39171,1024561156536
1191.331968,39172,1024577822512
1191.3486399999999,39173,1024594488840
1191.3653119999999,39174,1024611155024
1191.3819840000001,39175,1024627821104
1191.3986239999999,39176,1024644486432
1191.4152959999999,39177,1024661152536
1191.4319680000001,39178,1024677815080
1191.4486400000001,39179,1024694481648
1191.465312,39180,1024711147784
1191.4819520000001,39181,1024727813888
1191.4986240000001,39182,1024744480104
1191.515296,39183,1024761146000
1191.531968,39184,1024777812160
1191.54864,39185,1024794478104
1191.56528,39186,1024811144968
1191.581952,39187,1024827806592
1191.598624,39188,1024844473376
1191.6152959999999,39189,1024861138704
1191.6319679999999,39190,1024877805672
1191.6486399999999,39191,1024894471536
1191.6652799999999,39192,1024911137808
1191.6819519999999,39193,1024927804000
1191.6986240000001,39194,1024944470024
1191.7152960000001,39195,1024961136080
1191.7319680000001,39196,1024977802432
1191.7486080000001,39197,1024994463944
1191.7652800000001,39198,1025011130320
1191.781952,39199,1025027796920
1191.798624,39200,1025044462888
1191.815296,39201,1025061128728
1191.831936,39202,1025077794832
1191.848608,39203,1025094457000
1191.86528,39204,1025111123400
1191.881952,39205,1025127789616
1191.8986239999999,39206,1025144455568
1191.915264,39207,1025161122024
1191.931936,39208,1025177788592
1191.9486079999999,39209,1025194454456
1191.9652799999999,39210,1025211120000
1191.9819520000001,39211,1025227787104
1191.9986240000001,39212,1025244448976
1192.0152639999999,39213,1025261114592
1192.0319360000001,39214,1025277781056
1192.0486080000001,39215,1025294447104
1192.06528,39216,1025311113592
1192.081952,39217,1025327780080
1192.0985920000001,39218,1025344446272
1192.115264,39219,1025361112104
1192.131936,39220,1025377777616
1192.148608,39221,1025394440592
1192.1652799999999,39222,1025411106408
1192.18192,39223,1025427773056
1192.198592,39224,1025444439104
1192.2152639999999,39225,1025461105080
1192.2319359999999,39226,1025477771136
1192.2486080000001,39227,1025494437568
1192.2652800000001,39228,1025511099888
1192.2819199999999,39229,1025527765752
1192.2985920000001,39230,1025544432104
1192.3152640000001,39231,1025561098456
1192.331936,39232,1025577763888
1192.348608,39233,1025594430728
1192.3652480000001,39234,1025611096000
1192.38192,39235,1025627762536
1192.398592,39236,1025644429216
1192.415264,39237,1025661091104
1192.431936,39238,1025677757536
1192.448576,39239,1025694423272
1192.465248,39240,1025711089056
1192.4819199999999,39241,1025727755784
1192.4985919999999,39242,1025744421568
1192.5152639999999,39243,1025761087512
1192.5319360000001,39244,1025777754488
1192.5485759999999,39245,1025794415920
1192.5652480000001,39246,1025811082488
1192.5819200000001,39247,1025827748616
1192.5985920000001,39248,1025844414864
1192.615264,39249,1025861081136
1192.6319040000001,39250,1025877747080
1192.648576,39251,1025894413320
1192.665248,39252,1025911079536
1192.68192,39253,1025927742080
1192.698592,39254,1025944407944
1192.715232,39255,1025961073592
1192.731904,39256,1025977740104
1192.748576,39257,1025994406080
1192.7652479999999,39258,1026011072000
1192.7819199999999,39259,1026027738104
1192.7985920000001,39260,1026044405184
1192.8152319999999,39261,1026061070456
1192.8319039999999,39262,1026077733400
1192.8485760000001,39263,1026094399536
1192.8652480000001,39264,1026111065104
1192.88192,39265,1026127732080
1192.8985600000001,39266,1026144398104
1192.9152320000001,39267,1026161063784
1192.931904,39268,1026177730080
1192.948576,39269,1026194392080
1192.965248,39270,1026211058592
1192.981888,39271,1026227724592
1192.99856,39272,1026244391136
1193.015232,39273,1026261056568
1193.0319039999999,39274,1026277723240
1193.0485759999999,39275,1026294388944
1193.0652480000001,39276,1026311055024
1193.0818879999999,39277,1026327717408
1193.0985599999999,39278,1026344383616
1193.1152320000001,39279,1026361050104
1193.1319040000001,39280,1026377716512
1193.148576,39281,1026394382000
1193.1652160000001,39282,1026411048352
1193.1818880000001,39283,1026427714920
1193.19856,39284,1026444380320
1193.215232,39285,1026461046784
1193.231904,39286,1026477709136
1193.248544,39287,1026494375056
1193.265216,39288,1026511041320
1193.281888,39289,1026527707920
1193.29856,39290,1026544374136
1193.3152319999999,39291,1026561040296
1193.3319039999999,39292,1026577705616
1193.3485439999999,39293,1026594368056
1193.3652159999999,39294,1026611034080
1193.3818879999999,39295,1026627701080
1193.3985600000001,39296,1026644367056
1193.4152320000001,39297,1026661032592
1193.4318720000001,39298,1026677699000
1193.4485440000001,39299,1026694365024
1193.4652160000001,39300,1026711030920
1193.481888,39301,1026727693920
1193.49856,39302,1026744360104
1193.5152,39303,1026761026080
1193.531872,39304,1026777691672
1193.548544,39305,1026794357808
1193.565216,39306,1026811024400
1193.5818879999999,39307,1026827690536
1193.5985599999999,39308,1026844357056
1193.6152,39309,1026861023136
1193.6318719999999,39310,1026877688672
1193.6485439999999,39311,1026894351616
1193.6652160000001,39312,1026911017104
1193.6818880000001,39313,1026927683136
1193.6985279999999,39314,1026944349400
1193.7152000000001,39315,1026961016160
1193.7318720000001,39316,1026977682000
1193.748544,39317,1026994344024
1193.765216,39318,1027011010832
1193.781888,39319,1027027676056
1193.798528,39320,1027044343024
1193.8152,39321,1027061008616
1193.831872,39322,1027077675104
1193.8485439999999,39323,1027094341352
1193.8652159999999,39324,1027111007616
1193.881856,39325,1027127673240
1193.8985279999999,39326,1027144335512
1193.9151999999999,39327,1027161002320
1193.9318720000001,39328,1027177668160
1193.9485440000001,39329,1027194333944
1193.9652160000001,39330,1027211000616
1193.9818560000001,39331,1027227666888
1193.9985280000001,39332,1027244333136
1194.0152,39333,1027260998568
1194.031872,39334,1027277664704
1194.0485120000001,39335,1027294326784
1194.065184,39336,1027310993104
1194.081856,39337,1027327659056
1194.098528,39338,1027344325728
1194.1152,39339,1027360992000
1194.1318719999999,39340,1027377658320
1194.148512,39341,1027394324216
1194.165184,39342,1027410986624
1194.1818559999999,39343,1027427652944
1194.1985279999999,39344,1027444319024
1194.2152000000001,39345,1027460985160
1194.2318399999999,39346,1027477651104
1194.2485119999999,39347,1027494317080
1194.2651840000001,39348,1027510983056
1194.2818560000001,39349,1027527649536
1194.298528,39350,1027544311784
1194.3152,39351,1027560978136
1194.3318400000001,39352,1027577643592
1194.348512,39353,1027594309784
1194.365184,39354,1027610975888
1194.381856,39355,1027627642888
1194.3985279999999,39356,1027644308888
1194.415168,39357,1027660975000
1194.43184,39358,1027677641136
1194.4485119999999,39359,1027694303488
1194.4651839999999,39360,1027710969160
1194.4818560000001,39361,1027727635000
1194.4984959999999,39362,1027744301784
1194.5151679999999,39363,1027760968104
1194.5318400000001,39364,1027777634136
1194.5485120000001,39365,1027794299944
1194.565184,39366,1027810962136
1194.5818240000001,39367,1027827628056
1194.5984960000001,39368,1027844295080
1194.615168,39369,1027860961024
1194.63184,39370,1027877627456
1194.648512,39371,1027894292968
1194.665184,39372,1027910959616
1194.681824,39373,1027927625512
1194.698496,39374,1027944292056
1194.7151679999999,39375,1027960953888
1194.7318399999999,39376,1027977620104
1194.7485119999999,39377,1027994286488
1194.7651840000001,39378,1028010951808
1194.7818239999999,39379,1028027618648
1194.7984959999999,39380,1028044284968
1194.8151680000001,39381,1028060951104
1194.8318400000001,39382,1028077617136
1194.848512,39383,1028094283080
1194.8651520000001,39384,1028110945272
1194.8818240000001,39385,1028127611808
1194.898496,39386,1028144278080
1194.915168,39387,1028160943592
1194.93184,39388,1028177610160
1194.94848,39389,1028194276080
1194.965152,39390,1028210941944
1194.981824,39391,1028227604352
1194.9984959999999,39392,1028244270488
1195.0151679999999,39393,1028260936784
1195.031808,39394,1028277603080
1195.0484799999999,39395,1028294269056
1195.0651519999999,39396,1028310935488
1195.0818240000001,39397,1028327601864
1195.0984960000001,39398,1028344267888
1195.115168,39399,1028360933888
1195.1318080000001,39400,1028377595888
1195.1484800000001,39401,1028394261728
1195.165152,39402,1028410928616
1195.181824,39403,1028427594784
1195.198496,39404,1028444260080
1195.215136,39405,1028460927080
1195.231808,39406,1028477592568
1195.24848,39407,1028494258728
1195.2651519999999,39408,1028510921024
1195.2818239999999,39409,1028527587728
1195.298464,39410,1028544254056
1195.3151359999999,39411,1028560920104
1195.3318079999999,39412,1028577585616
1195.3484800000001,39413,1028594252536
1195.3651520000001,39414,1028610918512
1195.3818240000001,39415,1028627580104
1195.3984640000001,39416,1028644246704
1195.4151360000001,39417,1028660913080
1195.431808,39418,1028677579080
1195.44848,39419,1028694244968
1195.465152,39420,1028710911568
1195.481792,39421,1028727576944
1195.498464,39422,1028744243104
1195.515136,39423,1028760909728
1195.531808,39424,1028777572136
1195.5484799999999,39425,1028794237944
1195.56512,39426,1028810904536
1195.581792,39427,1028827570536
1195.5984639999999,39428,1028844236080
1195.6151359999999,39429,1028860903080
1195.6318080000001,39430,1028877569136
1195.6484479999999,39431,1028894234968
1195.6651199999999,39432,1028910897616
1195.6817920000001,39433,1028927563104
1195.6984640000001,39434,1028944230056
1195.715136,39435,1028960895568
1195.731808,39436,1028977562080
1195.7484480000001,39437,1028994227864
1195.76512,39438,1029010894104
1195.781792,39439,1029027560568
1195.798464,39440,1029044222080
1195.8151359999999,39441,1029060888272
1195.831776,39442,1029077554808
1195.848448,39443,1029094221080
1195.8651199999999,39444,1029110886784
1195.8817919999999,39445,1029127553056
1195.8984640000001,39446,1029144219376
1195.9151360000001,39447,1029160886080
1195.9317759999999,39448,1029177551376
1195.9484480000001,39449,1029194214136
1195.9651200000001,39450,1029210880352
1195.981792,39451,1029227546104
1195.998464,39452,1029244212968
1196.0151040000001,39453,1029260879160
1196.031776,39454,1029277544592
1196.048448,39455,1029294211136
1196.06512,39456,1029310873136
1196.081792,39457,1029327539616
1196.098432,39458,1029344205888
1196.115104,39459,1029360872080
1196.1317759999999,39460,1029377538104
1196.1484479999999,39461,1029394204104
1196.1651199999999,39462,1029410870104
1196.1817599999999,39463,1029427535864
1196.1984319999999,39464,1029444202536
1196.2151040000001,39465,1029460864968
1196.2317760000001,39466,1029477531104
1196.2484480000001,39467,1029494196864
1196.26512,39468,1029510863080
1196.2817600000001,39469,1029527528968
1196.298432,39470,1029544195568
1196.315104,39471,1029560862104
1196.331776,39472,1029577527616
1196.348448,39473,1029594193968
1196.365088,39474,1029610860568
1196.38176,39475,1029627521944
1196.398432,39476,1029644188024
1196.4151039999999,39477,1029660855080
1196.4317759999999,39478,1029677520616
1196.4484480000001,39479,1029694186624
1196.4650879999999,39480,1029710853080
1196.4817599999999,39481,1029727515352
1196.4984320000001,39482,1029744181672
1196.5151040000001,39483,1029760847488
1196.531776,39484,1029777513568
1196.5484160000001,39485,1029794179704
1196.5650880000001,39486,1029810846136
1196.58176,39487,1029827512352
1196.598432,39488,1029844178864
1196.615104,39489,1029860845080
1196.631744,39490,1029877510920
1196.648416,39491,1029894173488
1196.665088,39492,1029910838944
1196.6817599999999,39493,1029927505240
1196.6984319999999,39494,1029944171080
1196.7151040000001,39495,1029960838104
1196.7317439999999,39496,1029977504056
1196.7484159999999,39497,1029994169456
1196.7650880000001,39498,1030010835920
1196.7817600000001,39499,1030027498056
1196.798432,39500,1030044164536
1196.8150720000001,39501,1030060830704
1196.8317440000001,39502,1030077497056
1196.848416,39503,1030094163104
1196.865088,39504,1030110828616
1196.88176,39505,1030127494808
1196.8984,39506,1030144161104
1196.915072,39507,1030160823648
1196.931744,39508,1030177489840
1196.948416,39509,1030194156376
1196.9650879999999,39510,1030210822184
1196.981728,39511,1030227487920
1196.9983999999999,39512,1030244153968
1197.0150719999999,39513,1030260820840
1197.031712,39514,1030277486592
1197.0483839999999,39515,1030294153104
1197.0650559999999,39516,1030310815352
1197.081696,39517,1030327481160
1197.0983679999999,39518,1030344147136
1197.1150720000001,39519,1030360813216
1197.1317120000001,39520,1030377479536
1197.1483840000001,39521,1030394146320
1197.1650239999999,39522,1030410812056
1197.1816960000001,39523,1030427474784
1197.1983680000001,39524,1030444140136
1197.215072,39525,1030460806616
1197.231712,39526,1030477473080
1197.248384,39527,1030494139376
1197.265024,39528,1030510804592
1197.281696,39529,1030527470920
1197.298368,39530,1030544137864
1197.3150720000001,39531,1030560803616
1197.3317119999999,39532,1030577465568
1197.348352,39533,1030594131592
1197.3650239999999,39534,1030610797944
1197.3816959999999,39535,1030627464104
1197.3983679999999,39536,1030644130512
1197.4150400000001,39537,1030660796920
1197.4316799999999,39538,1030677463024
1197.4483520000001,39539,1030694128400
1197.4650240000001,39540,1030710795376
1197.4816960000001,39541,1030727457648
1197.498368,39542,1030744123592
1197.51504,39543,1030760790024
1197.5316800000001,39544,1030777455808
1197.548352,39545,1030794121968
1197.565024,39546,1030810787784
1197.581696,39547,1030827454568
1197.5983679999999,39548,1030844116080
1197.615008,39549,1030860782240
1197.63168,39550,1030877448616
1197.6483519999999,39551,1030894114888
1197.6650239999999,39552,1030910780616
1197.6816960000001,39553,1030927447080
1197.6983359999999,39554,1030944113784
1197.7150079999999,39555,1030960779104
1197.7316800000001,39556,1030977445728
1197.7483520000001,39557,1030994108104
1197.765024,39558,1031010773616
1197.781696,39559,1031027440104
1197.7983360000001,39560,1031044106136
1197.815008,39561,1031060772104
1197.83168,39562,1031077439080
1197.848352,39563,1031094105136
1197.8650239999999,39564,1031110771000
1197.881664,39565,1031127433512
1197.898336,39566,1031144099024
1197.9150079999999,39567,1031160765056
1197.9316799999999,39568,1031177432136
1197.9483520000001,39569,1031194097568
1197.9649919999999,39570,1031210764080
1197.9816639999999,39571,1031227429864
1197.9983360000001,39572,1031244096056
1198.0150080000001,39573,1031260762376
1198.0316800000001,39574,1031277424888
1198.048352,39575,1031294091216
1198.0649920000001,39576,1031310756704
1198.081664,39577,1031327422808
1198.098336,39578,1031344089136
1198.115008,39579,1031360755616
1198.13168,39580,1031377421864
1198.14832,39581,1031394087808
1198.164992,39582,1031410749840
1198.181664,39583,1031427415784
1198.1983359999999,39584,1031444082592
1198.2150079999999,39585,1031460748944
1198.231648,39586,1031477414672
1198.2483199999999,39587,1031494081296
1198.2649919999999,39588,1031510747136
1198.2816640000001,39589,1031527413536
1198.2983360000001,39590,1031544074944
1198.315008,39591,1031560741400
1198.3316480000001,39592,1031577407592
1198.3483200000001,39593,1031594073536
1198.364992,39594,1031610739944
1198.381664,39595,1031627405864
1198.398336,39596,1031644072592
1198.414976,39597,1031660738568
1198.431648,39598,1031677400920
1198.44832,39599,1031694067056
1198.4649919999999,39600,1031710732536
1198.4816639999999,39601,1031727399136
1198.498304,39602,1031744064840
1198.5149759999999,39603,1031760731136
1198.5316479999999,39604,1031777397456
1198.5483200000001,39605,1031794064136
1198.5649920000001,39606,1031810729920
1198.581664,39607,1031827395616
1198.5983040000001,39608,1031844058080
1198.6149760000001,39609,1031860724864
1198.631648,39610,1031877391024
1198.64832,39611,1031894056808
1198.664992,39612,1031910722784
1198.681632,39613,1031927388920
1198.698304,39614,1031944051160
1198.714976,39615,1031960717024
1198.731648,39616,1031977383616
1198.7483199999999,39617,1031994049616
1198.76496,39618,1032010715568
1198.7816319999999,39619,1032027382136
1198.7983039999999,39620,1032044048456
1198.8149759999999,39621,1032060714752
1198.8316480000001,39622,1032077380920
1198.8483200000001,39623,1032094047080
1198.8649600000001,39624,1032110708512
1198.8816320000001,39625,1032127375136
1198.8983040000001,39626,1032144041000
1198.914976,39627,1032160707488
1198.931648,39628,1032177373104
1198.948288,39629,1032194039888
1198.96496,39630,1032210706104
1198.981632,39631,1032227371672
1198.998304,39632,1032244034456
1199.0149759999999,39633,1032260700592
1199.031616,39634,1032277366752
1199.048288,39635,1032294033080
1199.0649599999999,39636,1032310699080
1199.0816319999999,39637,1032327364616
1199.0983040000001,39638,1032344031592
1199.1149439999999,39639,1032360693056
1199.1316159999999,39640,1032377359968
1199.1482880000001,39641,1032394025536
1199.1649600000001,39642,1032410691592
1199.181632,39643,1032427358080
1199.198304,39644,1032444024704
1199.2149440000001,39645,1032460690432
1199.231616,39646,1032477356968
1199.248288,39647,1032494022568
1199.26496,39648,1032510688944
1199.2816319999999,39649,1032527350944
1199.298272,39650,1032544017000
1199.314944,39651,1032560683568
1199.3316159999999,39652,1032577350024
1199.3482879999999,39653,1032594015400
1199.3649600000001,39654,1032610681672
1199.3816320000001,39655,1032627348136
1199.3982719999999,39656,1032644010080
1199.4149440000001,39657,1032660676592
1199.4316160000001,39658,1032677342080
1199.448288,39659,1032694009216
1199.46496,39660,1032710675056
1199.4816000000001,39661,1032727340728
1199.498272,39662,1032744007160
1199.514944,39663,1032760673160
1199.531616,39664,1032777339240
1199.548288,39665,1032794001944
1199.564928,39666,1032810667568
1199.5816,39667,1032827334488
1199.598272,39668,1032844000616
1199.6149439999999,39669,1032860666136
1199.6316159999999,39670,1032877332944
1199.6482880000001,39671,1032893998840
1199.6649279999999,39672,1032910664592
1199.6815999999999,39673,1032927331080
1199.6982720000001,39674,1032943993592
1199.7149440000001,39675,1032960659024
1199.731616,39676,1032977325080
1199.7482560000001,39677,1032993991456
1199.7649280000001,39678,1033010657512
1199.7816,39679,1033027324104
1199.798272,39680,1033043990624
1199.814944,39681,1033060652568
1199.831584,39682,1033077318080
1199.848256,39683,1033093984728
1199.864928,39684,1033110650728
1199.8815999999999,39685,1033127317320
1199.8982719999999,39686,1033143983536
1199.9149440000001,39687,1033160649616
1199.9315839999999,39688,1033177315104
1199.9482559999999,39689,1033193981216
1199.9649280000001,39690,1033210648136
1199.9816000000001,39691,1033227310408
1199.998272,39692,1033243976592
1200.0149120000001,39693,1033260642024
1200.0315840000001,39694,1033277308136
1200.048256,39695,1033293975136
1200.064928,39696,1033310640592
1200.0816,39697,1033327306864
1200.09824,39698,1033343973056
1200.114912,39699,1033360635456
1200.131584,39700,1033377301056
1200.1482559999999,39701,1033393967728
1200.1649279999999,39702,1033410634136
1200.1815999999999,39703,1033427300080
1200.1982399999999,39704,1033443966136
1200.2149119999999,39705,1033460632320
1200.2315840000001,39706,1033477294592
1200.2482560000001,39707,1033493960616
1200.2649280000001,39708,1033510626968
1200.2815680000001,39709,1033527292568
1200.2982400000001,39710,1033543959136
1200.314912,39711,1033560624840
1200.331584,39712,1033577291136
1200.348256,39713,1033593957376
1200.364896,39714,1033610623432
1200.381568,39715,1033627290104
1200.39824,39716,1033643952080
1200.414912,39717,1033660618784
1200.4315839999999,39718,1033677284512
1200.4482559999999,39719,1033693950784
1200.464896,39720,1033710617104
1200.4815679999999,39721,1033727282968
1200.4982399999999,39722,1033743949456
1200.5149120000001,39723,1033760611648
1200.5315840000001,39724,1033777277888
1200.5482239999999,39725,1033793944104
1200.5648960000001,39726,1033810610136
1200.5815680000001,39727,1033827276192
1200.59824,39728,1033843942568
1200.614912,39729,1033860608512
1200.6315520000001,39730,1033877274104
1200.648224,39731,1033893940840
1200.664896,39732,1033910602840
1200.681568,39733,1033927269104
1200.6982399999999,39734,1033943935024
1200.7149119999999,39735,1033960601400
1200.731552,39736,1033977267080
1200.7482239999999,39737,1033993934024
1200.7648959999999,39738,1034010600104
1200.7815680000001,39739,1034027266104
1200.7982400000001,39740,1034043932456
1200.8148799999999,39741,1034060594536
1200.8315520000001,39742,1034077260432
1200.8482240000001,39743,1034093927080
1200.864896,39744,1034110592616
1200.881568,39745,1034127258616
1200.8982080000001,39746,1034143924592
1200.91488,39747,1034160591672
1200.931552,39748,1034177253672
1200.948224,39749,1034193919592
1200.964896,39750,1034210585944
1200.9815679999999,39751,1034227251864
1200.998208,39752,1034243918488
1201.0148799999999,39753,1034260583864
1201.0315519999999,39754,1034277250080
1201.0482239999999,39755,1034293917056
1201.0648960000001,39756,1034310582456
1201.0815359999999,39757,1034327245104
1201.0982080000001,39758,1034343911000
1201.1148800000001,39759,1034360577616
1201.1315520000001,39760,1034377243160
1201.148224,39761,1034393909888
1201.1648640000001,39762,1034410575376
1201.1815360000001,39763,1034427242056
1201.198208,39764,1034443907944
1201.21488,39765,1034460570056
1201.231552,39766,1034477236104
1201.2482239999999,39767,1034493902240
1201.264864,39768,1034510569080
1201.281536,39769,1034527235000
1201.2982079999999,39770,1034543901320
1201.3148799999999,39771,1034560567080
1201.3315520000001,39772,1034577233136
1201.3481919999999,39773,1034593896056
1201.3648639999999,39774,1034610562080
1201.3815360000001,39775,1034627227968
1201.3982080000001,39776,1034643894104
1201.41488,39777,1034660560616
1201.4315200000001,39778,1034677225968
1201.4481920000001,39779,1034693892080
1201.464864,39780,1034710558568
1201.481536,39781,1034727224376
1201.498208,39782,1034743887136
1201.514848,39783,1034760552920
1201.53152,39784,1034777219104
1201.548192,39785,1034793885160
1201.5648639999999,39786,1034810551456
1201.5815359999999,39787,1034827217920
1201.5982080000001,39788,1034843884352
1201.6148479999999,39789,1034860546080
1201.6315199999999,39790,1034877212056
1201.6481920000001,39791,1034893878136
1201.6648640000001,39792,1034910545080
1201.6815360000001,39793,1034927210616
1201.698208,39794,1034943876592
1201.7148480000001,39795,1034960543216
1201.73152,39796,1034977209592
1201.748192,39797,1034993871136
1201.764864,39798,1035010537968
1201.781536,39799,1035027204080
1201.798176,39800,1035043870000
1201.814848,39801,1035060535752
1201.83152,39802,1035077202136
1201.8481919999999,39803,1035093868616
1201.8648639999999,39804,1035110534920
1201.8815039999999,39805,1035127201136
1201.8981759999999,39806,1035143863104
1201.9148479999999,39807,1035160529080
1201.9315200000001,39808,1035177195216
1201.9481920000001,39809,1035193861968
1201.9648319999999,39810,1035210527968
1201.9815040000001,39811,1035227193944
1201.9981760000001,39812,1035243860104
1202.014848,39813,1035260521864
1202.03152,39814,1035277188488
1202.048192,39815,1035293854136
1202.064832,39816,1035310521104
1202.081504,39817,1035327186616
1202.098176,39818,1035343853400
1202.1148479999999,39819,1035360519104
1202.1315199999999,39820,1035377184888
1202.14816,39821,1035393847272
1202.1648319999999,39822,1035410514056
1202.1815039999999,39823,1035427180136
1202.1981760000001,39824,1035443846136
1202.2148480000001,39825,1035460512376
1202.2314879999999,39826,1035477178296
1202.2481600000001,39827,1035493844888
1202.2648320000001,39828,1035510510944
1202.281504,39829,1035527177136
1202.298176,39830,1035543839104
1202.314848,39831,1035560505136
1202.331488,39832,1035577171592
1202.34816,39833,1035593837056
1202.364832,39834,1035610504136
1202.3815039999999,39835,1035627169616
1202.3981759999999,39836,1035643835968
1202.414816,39837,1035660502352
1202.4314879999999,39838,1035677164000
1202.4481599999999,39839,1035693830536
1202.4648319999999,39840,1035710496616
1202.4815040000001,39841,1035727163136
1202.4981760000001,39842,1035743829216
1202.5148160000001,39843,1035760495104
1202.5314880000001,39844,1035777160864
1202.5481600000001,39845,1035793823536
1202.564832,39846,1035810489808
1202.581504,39847,1035827155728
1202.598144,39848,1035843821568
1202.614816,39849,1035860488616
1202.631488,39850,1035877153840
1202.64816,39851,1035893820000
1202.6648319999999,39852,1035910487104
1202.681472,39853,1035927152616
1202.698144,39854,1035943815352
1202.7148159999999,39855,1035960480920
1202.7314879999999,39856,1035977146808
1202.7481600000001,39857,1035993813512
1202.7647999999999,39858,1036010479136
1202.7814719999999,39859,1036027145512
1202.7981440000001,39860,1036043811488
1202.8148160000001,39861,1036060477920
1202.831488,39862,1036077140432
1202.84816,39863,1036093806944
1202.8648000000001,39864,1036110472968
1202.881472,39865,1036127139136
1202.898144,39866,1036143804616
1202.914816,39867,1036160470888
1202.9314879999999,39868,1036177137104
1202.948128,39869,1036193799536
1202.9648,39870,1036210466136
1202.9814719999999,39871,1036227132024
1202.9981439999999,39872,1036243797592
1203.014784,39873,1036260464000
1203.031424,39874,1036277130568
1203.048096,39875,1036293796728
1203.064768,39876,1036310462616
1203.0814399999999,39877,1036327128728
1203.0981119999999,39878,1036343790512
1203.1147840000001,39879,1036360456864
1203.1314239999999,39880,1036377122864
1203.1480959999999,39881,1036393789864
1203.1647680000001,39882,1036410455840
1203.1814400000001,39883,1036427122104
1203.198112,39884,1036443787808
1203.2147520000001,39885,1036460453568
1203.2314240000001,39886,1036477116104
1203.248096,39887,1036493782136
1203.264768,39888,1036510449080
1203.28144,39889,1036527115024
1203.29808,39890,1036543780488
1203.314752,39891,1036560447080
1203.331424,39892,1036577113408
1203.3480959999999,39893,1036593779024
1203.3647679999999,39894,1036610441296
1203.3814400000001,39895,1036627108104
1203.3980799999999,39896,1036643773456
1203.4147519999999,39897,1036660440536
1203.4314240000001,39898,1036677105920
1203.4480960000001,39899,1036693771944
1203.464768,39900,1036710438536
1203.4814080000001,39901,1036727105104
1203.4980800000001,39902,1036743771160
1203.514752,39903,1036760433136
1203.531424,39904,1036777098888
1203.548096,39905,1036793764968
1203.564736,39906,1036810431136
1203.581408,39907,1036827097864
1203.59808,39908,1036843763784
1203.614752,39909,1036860429616
1203.6314239999999,39910,1036877092000
1203.6480959999999,39911,1036893758400
1203.6647359999999,39912,1036910425080
1203.6814079999999,39913,1036927090592
1203.6980799999999,39914,1036943757104
1203.7147520000001,39915,1036960423320
1203.7314240000001,39916,1036977089104
1203.748096,39917,1036993755592
1203.7647360000001,39918,1037010421104
1203.7814080000001,39919,1037027083968
1203.79808,39920,1037043749888
1203.814752,39921,1037060416136
1203.8313920000001,39922,1037077081832
1203.8480959999999,39923,1037093748080
1203.864736,39924,1037110414864
1203.881408,39925,1037127080784
1203.8980799999999,39926,1037143746784
1203.91472,39927,1037160412864
1203.931392,39928,1037177075104
1203.9480960000001,39929,1037193741136
1203.9647359999999,39930,1037210407568
1203.9814080000001,39931,1037227074000
1203.9980800000001,39932,1037243740080
1204.0147199999999,39933,1037260406488
1204.0313920000001,39934,1037277068432
1204.048096,39935,1037293734104
1204.064736,39936,1037310400352
1204.081408,39937,1037327067104
1204.09808,39938,1037343733136
1204.11472,39939,1037360398784
1204.131392,39940,1037377065080
1204.1480959999999,39941,1037393730920
1204.1647359999999,39942,1037410397968
1204.1814079999999,39943,1037427060000
1204.1980799999999,39944,1037443726000
1204.2147199999999,39945,1037460391616
1204.2313919999999,39946,1037477057864
1204.248096,39947,1037493724592
1204.2647360000001,39948,1037510390944
1204.2813759999999,39949,1037527057104
1204.29808,39950,1037543722536
